ID,Neo Reference ID,Name,Limited Name,Designation,NASA JPL URL,Absolute Magnitude (H),Min Diameter (km),Max Diameter (km),Min Diameter (m),Max Diameter (m),Min Diameter (miles),Max Diameter (miles),Min Diameter (feet),Max Diameter (feet),Is Potentially Hazardous,Close Approach Date,Close Approach Date (Full),Epoch Date Close Approach,Relative Velocity (km/s),Relative Velocity (km/h),Relative Velocity (miles/h),Miss Distance (astronomical),Miss Distance (lunar),Miss Distance (km),Miss Distance (miles),Orbiting Body
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2014-11-08,2014-Nov-08 00:29,1415406540000,18.3867966697,66192.4680109682,41129.4254704819,0.0768519132,29.8953942348,11496882.520144884,7143831.5341480392,Venus
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2016-11-16,2016-Nov-16 01:42,1479260520000,24.2562106909,87322.3584873782,54258.7176945601,0.3387578389,131.7767993321,50677451.145243143,31489507.9537676534,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2017-11-05,2017-Nov-05 22:35,1509921300000,12.3019477833,44287.0120200496,27518.2269965691,0.3968270557,154.3657246673,59364482.291091359,36887378.8052003942,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2018-02-10,2018-Feb-10 01:58,1518227880000,15.5287356322,55903.4482760611,34736.2287357559,0.4246190742,165.1768198638,63522109.061691954,39470808.2852348052,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2018-12-11,2018-Dec-11 17:52,1544550720000,13.8248087662,49769.3115583103,30924.7147291067,0.0550422646,21.4114409294,8234205.544136402,5116498.0699582676,Mars
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2019-05-05,2019-May-05 18:25,1557080700000,17.1548967693,61757.6283695992,38373.7885833212,0.3690093208,143.5446257912,55203008.401826696,34301558.8364765648,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2020-07-21,2020-Jul-21 01:08,1595293680000,23.9773942813,86318.619412563,53635.0332677673,0.4076925591,158.5924054899,60989938.456209117,37897390.4313431346,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2025-11-11,2025-Nov-11 05:42,1762839720000,28.1075622651,101187.224154274,62873.8060307487,0.4537675141,176.5155629849,67882653.584554967,42180325.0097818646,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2026-11-14,2026-Nov-14 23:14,1794698040000,11.8977216123,42831.7978042364,26614.0134745268,0.3207411898,124.7683228322,47982198.815345726,29814755.8152579788,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2027-01-17,2027-Jan-17 19:34,1800214440000,10.3445242533,37240.2873120388,23139.6663023054,0.3860962437,150.1914387993,57759175.672520919,35889887.5267059222,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2028-04-20,2028-Apr-20 02:09,1839809340000,18.670023001,67212.0828037066,41762.9744510031,0.3975940185,154.6640731965,59479218.292340595,36958672.450446411,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2029-07-14,2029-Jul-14 03:35,1878694500000,20.3409212676,73227.3165634529,45500.6067835522,0.3239546578,126.0183618842,48462926.783458886,30113466.3232531868,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2033-12-08,2033-Dec-08 22:33,2017693980000,20.4408362264,73587.0104151847,45724.1065549241,0.1048122103,40.7719498067,15679683.410872061,9742903.4870780018,Venus
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2035-11-23,2035-Nov-23 07:56,2079417360000,12.1819000302,43854.8401088568,27249.6921776394,0.2371869552,92.2657255728,35482663.289705424,22047904.5933018912,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2037-04-06,2037-Apr-06 18:08,2122654080000,19.5701055174,70452.3798628175,43776.3690319823,0.4182546862,162.7010729318,62570010.173038394,38879201.4689980772,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2038-07-06,2038-Jul-06 08:43,2162018580000,17.0548220936,61397.3595368948,38149.9315411334,0.273608322,106.433637258,40931222.18547414,25433482.099817532,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2040-08-23,2040-Aug-23 12:20,2229337200000,16.4759418108,59313.3905187814,36855.0342365172,0.1430774217,55.6571170413,21404077.531411779,13299877.0545253902,Venus
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2044-11-25,2044-Nov-25 18:55,2363712900000,13.9709075904,50295.2673253378,31251.5231889022,0.1709265451,66.4904260439,25570247.073418937,15888614.7665658506,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2046-03-25,2046-Mar-25 09:13,2405581980000,19.8470058453,71449.2210431977,44395.7673754247,0.432179901,168.117981489,64653192.64641087,40173631.034455206,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2047-06-25,2047-Jun-25 23:31,2445118260000,14.452610382,52029.3973751773,32329.0441634817,0.2669711273,103.8517685197,39938311.995578851,24816516.3169001038,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2053-11-24,2053-Nov-24 20:48,2647630080000,16.8758757671,60753.1527615355,37749.6465034108,0.1644810423,63.9831254547,24606013.583459901,15289467.8587165938,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2055-03-13,2055-Mar-13 00:46,2688511560000,19.4345425085,69964.3530305244,43473.1281372167,0.4392601837,170.8722114593,65712387.857328719,40831784.4195415622,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2056-06-09,2056-Jun-09 01:43,2727740580000,13.8004791225,49681.7248409327,30870.2917490784,0.294818688,114.684469632,44104247.76099456,27405108.766902528,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2059-09-29,2059-Sep-29 23:05,2832102300000,17.0755823826,61472.0965774964,38196.3702317227,0.0912640061,35.5016983729,13652900.920227007,8483519.2458144166,Venus
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2062-11-21,2062-Nov-21 15:35,2931348900000,20.3422583836,73232.1301810234,45503.5977783142,0.2312675303,89.9630692867,34597129.933040461,21497659.6806659218,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2063-10-29,2063-Oct-29 07:30,2960868600000,12.8022199816,46087.9919338079,28637.2858768708,0.4609221586,179.2987196954,68952973.162362182,42845390.7559228316,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2064-02-27,2064-Feb-27 12:15,2971340100000,18.1708004058,65414.881460812,40646.2634276917,0.438675566,170.644795174,65624930.29464442,40777440.810036196,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2065-05-22,2065-May-22 06:54,3010200840000,15.2831819598,55019.455055244,34186.9497258543,0.3334169673,129.6992002797,49878468.129939651,30993042.9294471438,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2071-11-17,2071-Nov-17 05:46,3214964760000,24.2037644061,87133.5518618603,54141.4005999431,0.3379605133,131.4666396737,50558172.933786671,31415391.9099752198,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2072-11-05,2072-Nov-05 20:52,3245604720000,12.3284876714,44382.555617045,27577.5940721578,0.3974007672,154.5888984408,59450308.309485864,36940708.6200943632,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2073-02-10,2073-Feb-10 09:42,3253945320000,15.5814579046,56093.2484563847,34854.1631866908,0.4246654542,165.1948616838,63529047.410902554,39475119.5755170852,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2074-05-05,2074-May-05 21:06,3292779960000,17.1739699894,61826.2919619707,38416.4534693701,0.3690042163,143.5426401407,55202244.779499281,34301084.3435648378,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2075-07-22,2075-Jul-22 05:16,3330998160000,23.9774598411,86318.8554280082,53635.1799185866,0.4082752689,158.8190796021,61077110.601117243,37951556.6904662334,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2078-10-31,2078-Oct-31 15:29,3434455740000,18.3494573031,66058.0462911809,41045.9010413174,0.0775239945,30.1568338605,11597424.451091715,7206305.393087067,Venus
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2080-11-11,2080-Nov-11 08:14,3498538440000,28.0880884951,101117.1185824525,62830.2451547467,0.453827075,176.538732175,67891563.76833025,42185861.54124745,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2081-11-14,2081-Nov-14 22:34,3530385240000,11.8913099628,42808.7158661538,26599.6712558332,0.3220703743,125.2853756027,48181041.985382741,29938311.2317781858,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2082-01-18,2082-Jan-18 10:24,3535957440000,10.4957690357,37784.7685284293,23477.985755901,0.3869732337,150.5325879093,57890371.508532219,35971408.8390098622,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2083-04-21,2083-Apr-21 09:46,3575526360000,18.65305339,67150.992203901,41725.0151280295,0.3969451425,154.4116604325,59382147.824846475,36898355.658872355,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2084-07-14,2084-Jul-14 10:16,3614408160000,20.4059427976,73461.3940714172,45646.053443987,0.3260756936,126.8434448104,48780229.221332632,30310628.9155970416,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2088-07-14,2088-Jul-14 22:18,3740681880000,13.7649680753,49553.885071021,30790.8570876019,0.0507065344,19.7248418816,7585589.541321728,4713466.7746187264,Mars
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2090-11-23,2090-Nov-23 04:43,3815095380000,12.1648514768,43793.4653165689,27211.5562685092,0.2388836726,92.9257486414,35736488.598737362,22205624.3267731156,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2092-04-06,2092-Apr-06 22:40,3858360000000,19.5630076974,70426.8277108153,43760.491918423,0.4179242405,162.5725295545,62520576.200167735,38848484.622615343,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2093-07-06,2093-Jul-06 11:52,3897719520000,17.0353365469,61327.2115686607,38106.3443216492,0.2742634958,106.6884998662,41029234.790433946,25494384.3084666148,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2097-12-02,2097-Dec-02 03:44,4036794240000,20.6496746741,74338.8288267125,46191.2572784648,0.109704332,42.674985148,16411534.39697284,10197654.602751592,Venus
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2099-11-26,2099-Nov-26 21:06,4099410360000,13.9948139913,50381.3303685547,31304.9994170611,0.1716806378,66.7837681042,25683057.735121486,15958712.0612930668,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2101-03-26,2101-Mar-26 09:15,4141271700000,19.8371548528,71413.7574700807,44373.7316902288,0.4319161106,168.0153670234,64613730.164444422,40149110.1852081436,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2102-06-27,2102-Jun-27 00:08,4180810080000,14.4347726475,51965.1815308495,32289.1429350992,0.26759253,104.09349417,40031272.5159111,24874279.30572918,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2104-08-18,2104-Aug-18 05:45,4248481500000,16.5062239927,59422.4063735623,36922.7724491727,0.1383610973,53.8224668497,20698525.446942751,12861467.3185659238,Venus
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2108-11-25,2108-Nov-25 21:12,4383321120000,16.9242447104,60927.2809575811,37857.8429927814,0.166140836,64.628785204,24854315.18561932,15443755.319893816,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2110-03-13,2110-Mar-13 21:20,4424188800000,19.4246125659,69928.6052370629,43450.9158485517,0.4391290148,170.8211867572,65692765.269278476,40819591.5087199288,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2111-06-10,2111-Jun-10 19:27,4463407620000,13.814754317,49733.1155412119,30902.2239317047,0.2962202489,115.2296768221,44313918.286309843,27535391.9900201134,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2117-11-22,2117-Nov-22 15:15,4667037300000,20.4365636986,73571.6293151026,45714.5493374869,0.2348037453,91.3386569217,35126140.164902511,21826371.3961802118,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2118-10-30,2118-Oct-30 15:07,4696585620000,12.7830406752,46018.9464305476,28594.3836862477,0.4591551866,178.6113675874,68688637.914812542,42681140.4494833996,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2119-02-28,2119-Feb-28 05:11,4707004260000,18.1327119921,65277.7631715211,40561.0634551043,0.4380625547,170.4063337783,65533225.109878489,40720457.8505575882,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2120-05-22,2120-May-22 23:11,4745862660000,15.314287361,55131.4344997735,34256.5293979287,0.3345022813,130.1213874257,50040828.792620831,31093929.1670802278,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2123-09-23,2123-Sep-23 03:20,4851112800000,17.0228503367,61282.2612122345,38078.4139182354,0.0942896244,36.6786638916,14105526.973340028,8764768.0335392664,Venus
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2126-11-18,2126-Nov-18 05:30,4950653400000,24.2414531617,87269.2313821891,54225.7065774497,0.3403432151,132.3935106739,50914620.047911837,31636877.8762518706,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2127-11-07,2127-Nov-07 23:35,4981304100000,12.3237894021,44365.641847403,27567.08451346,0.3962272545,154.1324020005,59274753.309147915,36831623.801214627,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2128-02-12,2128-Feb-12 04:24,4989615840000,15.5630612978,56027.0206719533,34813.0118169701,0.4241057888,164.9771518432,63445322.659149856,39423095.4271697728,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2129-05-06,2129-May-06 15:02,5028447720000,17.2277734558,62019.9844407554,38536.8064432016,0.3698397064,143.8676457896,55327232.318865368,34378747.9992153584,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2130-07-23,2130-Jul-23 05:27,5066688420000,23.8866465623,85991.9276242228,53432.0396951733,0.4071764121,158.3916243069,60912723.964402227,37849411.5709436526,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2135-11-13,2135-Nov-13 05:15,5234217300000,28.2133771676,101568.1578032376,63110.5033861284,0.4589007107,178.5123764623,68650568.862206209,42657485.4370913242,Earth
2001865,2001865,1865 Cerberus (1971 UA),Cerberus,1865,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001865,16.79,1.1656145947,2.6063934693,1165.6145946859,2606.3934692836,0.7242791063,1.6195373164,3824.1949868293,8551.1599497643,False,2136-11-16,2136-Nov-16 09:36,5266114560000,11.8977662366,42831.9584519152,26614.113294747,0.3184975878,123.8955616542,47646560.735017986,29606199.9830047668,Earth
